"numforgame","rowforgame","inning","id","Base1","Base2","Base3","out","away","home","Player","direction","result","follow.up","log"
"222","68","7上","第八棒","NA","NA","NA","一出局","統一(3)","(2)義大","高志綱","內","刺殺","0","1.第八棒C高志綱:一壘方向滾地球遭到刺殺，一出局"
"222","69","7上","第九棒","NA","NA","NA","二出局","統一(3)","(2)義大","黃恩賜","左","刺殺","0","2.第九棒SS黃恩賜:游擊方向滾地球遭到刺殺，二出局"
"222","70","7上","第一棒","NA","NA","NA","二出局","統一(3)","(2)義大","林志祥","","保送","0","3.第一棒2B林志祥:獲得四壞球保送上一壘一壘跑者盜二壘成功"
"222","71","7上","第二棒","NA","NA","NA","三出局","統一(3)","(2)義大","唐肇廷","","刺殺","0","4.第二棒CF唐肇廷:投手前滾地球遭到刺殺，三出局統一(3):(2)義大"
"222","72","7下","","NA","NA","NA","零出局","統一(3)","(2)義大","","","","0","7下"
"222","73","7下","第七棒","NA","NA","NA","一出局","統一(3)","(2)義大","張詠漢","","刺殺","0","1.第七棒CF張詠漢:一壘方向反彈球遭到刺殺，一出局"
"222","74","7下","第八棒","NA","NA","NA","二出局","統一(3)","(2)義大","陳凱倫","","刺殺","0","2.第八棒2B陳凱倫:三壘方向反彈球遭到刺殺，二出局"
"222","75","7下","第九棒","NA","NA","NA","三出局","統一(3)","(2)義大","林瑋恩","左","刺殺","0","3.第九棒SS林瑋恩:游擊方向滾地球遭到刺殺，三出局統一(3):(2)義大"
"222","76","8上","","NA","NA","NA","零出局","統一(3)","(2)義大","","","","0","8上"
"222","77","8上","第三棒","NA","NA","NA","一出局","統一(3)","(2)義大","劉芙豪","內","刺殺","0","1.第三棒RF劉芙豪:二壘方向滾地球遭到刺殺，一出局"
"222","78","8上","第四棒","NA","NA","NA","二出局","統一(3)","(2)義大","張泰山","左","刺殺","0","2.第四棒DH張泰山:游擊方向滾地球遭到刺殺，二出局"
"222","79","8上","第五棒","NA","NA","NA","三出局","統一(3)","(2)義大","高國慶","左","接殺","0","3.第五棒3B高國慶:左外野飛球遭到接殺，三出局統一(3):(2)義大"
"222","80","8下","","NA","NA","NA","零出局","統一(3)","(2)義大","","","","1","8下"
"222","81","8下","","NA","NA","NA","零出局","統一(3)","(2)義大","","","","1","統一更換投手為郭泓志"
"222","82","8下","第一棒","NA","NA","NA","一出局","統一(3)","(2)義大","張建銘","","三振","1","1.第一棒RF張建銘:遭到三振，一出局"
"222","83","8下","第二棒","NA","NA","NA","一出局","統一(3)","(2)義大","胡金龍","","","1","2.第二棒LF胡金龍:中左外深遠安打上三壘"
"222","84","8下","第三棒","NA","NA","NA","一出局","統一(3)","(3)義大","林益全","左","失誤","1","3.第三棒1B林益全:左外野平飛球接球時失誤，三壘跑者得分，打者上二壘並帶有打點統一(3):(3)義大"
"222","85","8下","第四棒","NA","NA","NA","三出局","統一(3)","(3)義大","高國輝","","刺殺接殺","1","4.第四棒DH高國輝:三壘平飛球遭到接殺，二壘跑者回壘不及亦遭刺殺，三出局統一(3):(3)義大"
"222","86","9上","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","9上"
"222","87","9上","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","義大更換投手為路易士"
"222","88","9上","第六棒","NA","NA","NA","一出局","統一(3)","(3)義大","鄧志偉","","三振","0","1.第六棒1B鄧志偉:遭到三振，一出局"
"222","89","9上","第七棒","NA","NA","NA","一出局","統一(3)","(3)義大","郭俊佑","左","","0","2.第七棒LF郭俊佑:左外野深遠安打上二壘(更換代跑為羅國龍)"
"222","90","9上","第八棒","NA","NA","NA","二出局","統一(3)","(3)義大","高志綱","左","刺殺","0","3.第八棒C高志綱:游擊方向滾地球遭到刺殺，二出局，跑者推進至三壘"
"222","91","9上","第九棒","NA","NA","NA","三出局","統一(3)","(3)義大","黃恩賜","左","刺殺","0","4.第九棒SS黃恩賜:游擊方向滾地球遭到刺殺，三出局統一(3):(3)義大"
"222","92","9下","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","9下"
"222","93","9下","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","統一更換投手為傅于剛"
"222","94","9下","第五棒","NA","NA","NA","一出局","統一(3)","(3)義大","代打鄭達鴻","左","接殺","0","1.第五棒代打鄭達鴻:左外野方向界外飛球遭到接殺，一出局"
"222","95","9下","第六棒","NA","NA","NA","二出局","統一(3)","(3)義大","鄭兆行","中","接殺","0","2.第六棒3B鄭兆行:中外野飛球遭到接殺，二出局"
"222","96","9下","第七棒","NA","NA","NA","三出局","統一(3)","(3)義大","張詠漢","","三振","0","3.第七棒CF張詠漢:遭到三振，三出局統一(3):(3)義大"
"222","97","10上","","NA","NA","NA","三出局","統一(3)","(3)義大","","","","0","10上"
"222","98","10上","","NA","NA","NA","三出局","統一(3)","(3)義大","","","","0","義大更換投手為林羿豪"
"222","99","10上","第一棒","NA","NA","NA","三出局","統一(3)","(3)義大","林志祥","右","右外野安打","0","1.第一棒2B林志祥:右外野安打上二壘"
"222","100","10上","第二棒","NA","NA","NA","一出局","統一(3)","(3)義大","唐肇廷","","三振","0","2.第二棒CF唐肇廷:遭到三振，一出局暴投跑者上三壘"
"222","101","10上","第三棒","NA","NA","NA","一出局","統一(3)","(3)義大","劉芙豪","","保送","0","3.第三棒RF劉芙豪:獲得四壞球保送，一三壘有人"
"222","102","10上","第四棒","NA","NA","NA","一出局","統一(3)","(3)義大","張泰山","","保送","0","4.第四棒DH張泰山:獲得四壞球保送形成滿壘"
"222","103","10上","第五棒","NA","NA","NA","二出局","統一(3)","(3)義大","高國慶","","三振","0","5.第五棒3B高國慶:遭到三振，二出局義大更換投手為賴鴻誠"
"222","104","10上","第六棒","NA","NA","NA","三出局","統一(3)","(3)義大","鄧志偉","","刺殺","0","6.第六棒1B鄧志偉:投手前滾地球遭到刺殺，三出局統一(3):(3)義大"
"222","105","10下","","NA","NA","NA","三出局","統一(3)","(3)義大","","","","0","10下"
"222","106","10下","第八棒","NA","NA","NA","三出局","統一(3)","(3)義大","代打藍少白","內","失誤","0","1.第八棒代打藍少白:二壘方向滾地球形成失誤上一壘"
"222","107","10下","第九棒","NA","NA","NA","一出局","統一(3)","(3)義大","林瑋恩","","觸擊犧牲觸擊","0","2.第九棒SS林瑋恩:成功犧牲觸擊護送跑者上二壘，一出局"
"222","108","10下","第一棒","NA","NA","NA","二出局","統一(3)","(3)義大","張建銘","左","刺殺","0","3.第一棒RF張建銘:游擊方向滾地球遭到刺殺，二出局，跑者推進至三壘"
"222","109","10下","第二棒","NA","NA","NA","二出局","統一(3)","(3)義大","胡金龍","","保送","0","4.第二棒LF胡金龍:獲得敬遠四壞球保送，一三壘有人"
"222","110","10下","第三棒","NA","NA","NA","三出局","統一(3)","(3)義大","林益全","左","接殺","0","5.第三棒1B林益全:左外野飛球遭到接殺，三出局統一(3):(3)義大"
"222","111","11上","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","11上"
"222","112","11上","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","義大更換投手為林彥峰"
"222","113","11上","第七棒","NA","NA","NA","一出局","統一(3)","(3)義大","羅國龍","左","刺殺","0","1.第七棒LF羅國龍:游擊方向滾地球遭到刺殺，一出局"
"222","114","11上","第八棒","NA","NA","NA","二出局","統一(3)","(3)義大","高志綱","左","接殺","0","2.第八棒C高志綱:左外野飛球遭到接殺，二出局"
"222","115","11上","第九棒","NA","NA","NA","三出局","統一(3)","(3)義大","黃恩賜","","接殺","0","3.第九棒SS黃恩賜:SS後方小飛球遭到接殺，三出局統一(3):(3)義大"
"222","116","11下","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","11下"
"222","117","11下","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","統一更換投手為江承峰"
"222","118","11下","第四棒","NA","NA","NA","一出局","統一(3)","(3)義大","高國輝","中","接殺","0","1.第四棒DH高國輝:中外野飛球遭到接殺，一出局"
"222","119","11下","第五棒","NA","NA","NA","二出局","統一(3)","(3)義大","鄭達鴻","左","接殺","0","2.第五棒C鄭達鴻:左外野飛球遭到接殺，二出局"
"222","120","11下","第六棒","NA","NA","NA","三出局","統一(3)","(3)義大","鄭兆行","","刺殺","0","3.第六棒3B鄭兆行:二壘方向反彈球遭到刺殺，三出局統一(3):(3)義大"
"222","121","12上","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","12上"
"222","122","12上","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","義大更換投手為蔡明晉"
"222","123","12上","第一棒","NA","NA","NA","一出局","統一(3)","(3)義大","林志祥","中","接殺","0","1.第一棒2B林志祥:中外野飛球遭到接殺，一出局"
"222","124","12上","第二棒","NA","NA","NA","二出局","統一(3)","(3)義大","唐肇廷","","刺殺","0","2.第二棒CF唐肇廷:二壘方向反彈球遭到刺殺，二出局"
"222","125","12上","第三棒","NA","NA","NA","三出局","統一(3)","(3)義大","劉芙豪","","三振","0","3.第三棒RF劉芙豪:遭到三振，三出局"
"222","126","12下","","NA","NA","NA","零出局","統一(3)","(3)義大","","","","0","12下"
"222","127","12下","第七棒","NA","NA","NA","零出局","統一(3)","(3)義大","張詠漢","","穿越安打穿越安打","0","1.第七棒CF張詠漢:二壘方向穿越安打上一壘"
"222","128","12下","第八棒","NA","NA","NA","一出局","統一(3)","(3)義大","藍少白","","刺殺","0","2.第八棒2B藍少白:二壘方向反彈球遭到刺殺，一出局，跑者推進至二壘"
"222","129","12下","第九棒","NA","NA","NA","二出局","統一(3)","(3)義大","代打吳宗峻","","刺殺","0","3.第九棒代打吳宗峻:二壘方向反彈球遭到刺殺，二出局，跑者推進至三壘"
"222","130","12下","第一棒","NA","NA","NA","二出局","統一(3)","(3)義大","張建銘","","保送","0","4.第一棒RF張建銘:獲得四壞球保送，一三壘有人一壘跑者於守方未看管情況下上二壘，二三壘有人"
"222","131","12下","第二棒","NA","NA","NA","三出局","統一(3)","(3)義大","胡金龍","右","接殺","0","5.第二棒LF胡金龍:右外野飛球遭到接殺，三出局統一(3):(3)義大"
"223","1","1上","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","1上"
"223","2","1上","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","桃猿先發投手:郭駿傑"
"223","3","1上","第一棒","NA","NA","NA","一出局","兄弟(0)","(0)桃猿","張正偉","中","接殺","0","1.第一棒張正偉:擊出飛球遭到CF接殺，一出局"
"223","4","1上","第二棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","王勝偉","","保送盜壘失敗","0","2.第二棒王勝偉:觸身球保送王勝偉盜二壘失敗，二出局"
"223","5","1上","第三棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","張志豪","右","三壘安打","0","3.第三棒張志豪:右外野三壘安打"
"223","6","1上","第四棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","彭政閔","","保送","0","4.第四棒彭政閔:四壞球保送"
"223","7","1上","第五棒","NA","NA","NA","三出局","兄弟(0)","(0)桃猿","周思齊","","接殺","0","5.第五棒周思齊:擊出飛球遭到2B接殺，三出局兄弟(0):(0)桃猿"
"223","8","1下","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","1下"
"223","9","1下","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","兄弟先發投手:桑契斯"
"223","10","1下","第一棒","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","詹智堯","","保送","0","1.第一棒詹智堯:四壞球保送"
"223","11","1下","第二棒","NA","NA","NA","一出局","兄弟(0)","(0)桃猿","余德龍","","三振","0","2.第二棒余德龍:三振，一出局"
"223","12","1下","第三棒","NA","NA","NA","一出局","兄弟(0)","(0)桃猿","林智勝","右","右外野安打","0","3.第三棒林智勝:右外野安打，跑者分佔一、三壘"
"223","13","1下","第四棒","NA","NA","NA","三出局","兄弟(0)","(0)桃猿","林泓育","","雙殺","0","4.第四棒林泓育:(2)B接到先傳給SS再傳一壘，雙殺，三出局兄弟(0):(0)桃猿"
"223","14","2上","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","2上"
"223","15","2上","第六棒","NA","NA","NA","一出局","兄弟(0)","(0)桃猿","黃仕豪","","接殺","0","1.第六棒黃仕豪:擊出飛球遭到3B接殺，一出局"
"223","16","2上","第七棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","許基宏","","刺殺封殺","0","2.第七棒許基宏:SS接到傳向一壘刺殺打者，二出局"
"223","17","2上","第八棒","NA","NA","NA","三出局","兄弟(0)","(0)桃猿","陳家駒","","刺殺封殺","0","3.第八棒陳家駒:(2)B接到傳向一壘刺殺打者，三出局兄弟(0):(0)桃猿"
"223","18","2下","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","2下"
"223","19","2下","第五棒","NA","NA","NA","一出局","兄弟(0)","(0)桃猿","鍾承佑","左","接殺","0","1.第五棒鍾承佑:擊出飛球遭到LF接殺，一出局"
"223","20","2下","第六棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","陳金鋒","","刺殺封殺","0","2.第六棒陳金鋒:SS接到傳向一壘刺殺打者，二出局"
"223","21","2下","第七棒","NA","NA","NA","三出局","兄弟(0)","(0)桃猿","郭修延","","刺殺封殺","0","3.第七棒郭修延:SS接到傳向一壘刺殺打者，三出局兄弟(0):(0)桃猿"
"223","22","3上","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","3上"
"223","23","3上","第九棒","NA","NA","NA","一出局","兄弟(0)","(0)桃猿","陳偉漢","","三振","0","1.第九棒陳偉漢:三振，一出局"
"223","24","3上","第一棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","張正偉","左","接殺","0","2.第一棒張正偉:擊出飛球遭到LF接殺，二出局"
"223","25","3上","第二棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","王勝偉","左","二壘安打","0","3.第二棒王勝偉:左外野二壘安打"
"223","26","3上","第三棒","NA","NA","NA","三出局","兄弟(0)","(0)桃猿","張志豪","左","接殺","0","4.第三棒張志豪:擊出飛球遭到LF接殺，三出局兄弟(0):(0)桃猿"
"223","27","3下","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","3下"
"223","28","3下","第八棒","NA","NA","NA","一出局","兄弟(0)","(0)桃猿","劉時豪","","刺殺封殺","0","1.第八棒劉時豪:(2)B接到傳向一壘刺殺打者，一出局"
"223","29","3下","第九棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","翁克堯","","三振","0","2.第九棒翁克堯:三振，二出局"
"223","30","3下","第一棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","詹智堯","","保送","0","3.第一棒詹智堯:四壞球保送"
"223","31","3下","第二棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","余德龍","","保送","0","4.第二棒余德龍:四壞球保送"
"223","32","3下","第三棒","NA","NA","NA","三出局","兄弟(0)","(0)桃猿","林智勝","","封殺","0","5.第三棒林智勝:(3)B接到傳向二壘封殺跑者，三出局兄弟(0):(0)桃猿"
"223","33","4上","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","4上"
"223","34","4上","第四棒","NA","NA","NA","一出局","兄弟(0)","(0)桃猿","彭政閔","右","接殺","0","1.第四棒彭政閔:擊出飛球遭到RF接殺，一出局"
"223","35","4上","第五棒","NA","NA","NA","一出局","兄弟(0)","(0)桃猿","周思齊","左","一壘安打","0","2.第五棒周思齊:左外野一壘安打"
"223","36","4上","第六棒","NA","NA","NA","二出局","兄弟(0)","(0)桃猿","黃仕豪","","刺殺封殺","0","3.第六棒黃仕豪:投手接到傳向一壘刺殺打者，二出局，跑者上到二壘"
"223","37","4上","第七棒","NA","NA","NA","三出局","兄弟(0)","(0)桃猿","許基宏","","刺殺封殺","0","4.第七棒許基宏:(2)B接到傳向一壘刺殺打者，三出局兄弟(0):(0)桃猿"
"223","38","4下","","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","","","","0","4下"
"223","39","4下","第四棒","NA","NA","NA","零出局","兄弟(0)","(0)桃猿","林泓育","左","一壘安打","0","1.第四棒林泓育:左外野一壘安打"
